"","B cell","blood","endo1","endo2","endo3","fib1","fib2","fib3","mac1","mac2","mac3","mac4","mural/peri","nphil","T/NK cell"
"IFI6",0.0620736698499318,0.377221089426158,0.730685763888889,0.373873873873874,0.232142857142857,1.28066573339555,2.00371503496504,1.15088879702356,0.316051249403151,0.759556033750496,0.45610278372591,0.340856170517643,0.182425978987584,0.151941822682965,0.163243812532912
"STX12",0.381991814461119,0.158025050975823,0.823893229166667,1.03603603603604,0.794642857142857,0.791600559962669,0.806381118881119,0.683650268706077,1.09800254655419,0.884421541423637,0.747101823820424,0.764373992477163,0.492836676217765,0.04440662231162,0.281727224855187
"RPA2",0.248976807639836,0.0863676085056802,0.152126736111111,0.40990990990991,0.0982142857142857,0.324622802924249,0.388439685314685,0.242662257131046,0.333678179213751,0.230703890367518,0.289522262423392,0.205624216371127,0.119866284622732,0.0787559956676466,0.164472529401439
"PTAFR",0.0211459754433834,0.0133993591610836,0.0500217013888889,0,0.0178571428571429,0.00889718463213564,0.00983391608391608,0.00320380322447292,0.997771765080376,0.855541083866584,0.58967732407886,0.591169622066989,0.00382043935052531,0.177007581618443,0.00640688081446375
"ATP5IF1",0.38130968622101,0.684532478881445,0.868706597222222,1.8018018018018,0.4375,1.40146212474724,2.04851398601399,0.936233980983878,1.00744071303517,0.887366215527493,0.764010928154766,0.495432563138098,0.823304680038204,0.0333436484604673,0.525978585220291
"SESN2",0.0470668485675307,0.0333527526944364,0.0936414930555556,0.0675675675675676,0.133928571428571,0.339337377508166,0.269886363636364,0.191298057048367,0.458698074168391,0.220567416048474,0.431292918851067,0.504388321690847,0.12225405921681,0.111171282686059,0.123573810777602
"RCC1",0.116643929058663,0.0476259831051558,0.402994791666667,0.162162162162162,0.0625,0.497246850209986,0.326267482517482,0.186750723439438,0.455435301607512,0.230024350189705,0.261980358856974,0.152068780225685,0.183381088825215,0.00518335138480582,0.151483236791294
"TAF12",0.0975443383356071,0.13093504223711,0.184136284722222,0.301801801801802,0.133928571428571,0.424265048996734,0.497596153846154,0.315419594873915,0.271844660194175,0.277705419332918,0.253045853946688,0.213953071825184,0.147086914995224,0.0434008974160607,0.140073723012112
"YTHDF2",0.291268758526603,0.123944072240023,0.546006944444444,0.761261261261261,0.223214285714286,0.614310157100638,0.572880244755245,0.410810252170318,0.601583638389305,0.531853445834985,0.580225946983682,0.473849185025972,0.23352435530086,0.0157821445149311,0.311830788134106
"EPB41",1.44406548431105,0.0450043693562482,0.291124131944444,0.436936936936937,0.178571428571429,0.110250427749261,0.369973776223776,0.0326581231914014,0.451058411586822,0.341921966136248,0.465037288636196,0.868887694787749,0.119388729703916,0.330419309917995,1.71300684570827
"SRSF4",0.773533424283765,0.25575298572677,2.19607204861111,1.85135135135135,1.24107142857143,1.52011199253383,1.45979020979021,1.05766845804051,1.35233964666561,1.044226739906,1.35228531344606,1.4172487909726,0.905921680993314,0.0691629274330806,0.755660874144287
"MECR",0.0156889495225102,0.036411302068162,0.0656467013888889,0.144144144144144,0.0267857142857143,0.133706641779437,0.140187937062937,0.107689127738735,0.0376412541779405,0.0382807633501331,0.0276895813335302,0.0153143471252015,0.0587392550143266,0.000618907628036516,0.0175530981218185
"PTPRU",0.00272851296043656,0.00582580833090591,0.0164930555555556,0.00900900900900901,0,0.0540986156478457,0.0490603146853147,0.0394791236047954,0.00282508355880949,0.00322781584461181,0.00376578306136011,0.0031345154934623,0.0262655205348615,7.73634535045644e-05,0.0011409513779182
"LAPTM5",2.28581173260573,0.316923973201282,0.143880208333333,2.88288288288288,0.0446428571428571,0.0522942914916783,0.0520104895104895,0.0203596527490699,8.87048384529683,8.05747777337335,8.22203352285313,7.96274404442056,0.0176695319961796,1.19758626025066,0.886694751623662
"SNRNP40",0.173260572987722,0.102679871832217,0.284396701388889,0.504504504504504,0.151785714285714,0.409954891896096,0.500327797202797,0.307358412567176,0.207225847525068,0.210714083470185,0.213763567894853,0.138187354468924,0.200573065902579,0.00471917066377843,0.189485694225031
"FABP3",0.00477489768076398,0.0937955141275852,0.00477430555555556,0.0045045045045045,0,0.130315756727329,0.658763111888112,1.26178172798677,0.175393920101862,0.216376918285294,0.058628073543528,0.00886620096722192,0.138490926456543,0.000773634535045644,0.00833772160786379
"SERINC2",0.0115961800818554,0.0187882318671716,0.0463324652777778,0.153153153153153,0,0.0198786747550163,0.0526660839160839,0.0376188507647788,0.0818478433869171,0.103290107027578,0.0610647567008787,0.0526598602901666,0.00143266475644699,0.00170199597710042,0.00131648235913639
"COL16A1",0.00477489768076398,0.152781823478008,0.0133463541666667,0.0315315315315315,0,0.691522787369731,0.171875,0.391070690367921,0.00787840203724336,0.00554957811880627,0.00694085505427158,0.00438832169084722,0.173352435530086,0.0013151787095776,0.00430050903984553
"KPNA6",0.336971350613915,0.0983105155840373,0.4541015625,0.752252252252252,0.410714285714286,0.524125058329445,0.541958041958042,0.448429102935097,0.477120802164571,0.43552862562999,0.456841172561471,0.458713953071825,0.309933142311366,0.0178709577595544,0.349218887133579
"TXLNA",0.131650750341064,0.116953102242936,0.392252604166667,0.387387387387387,0.178571428571429,0.754891896095816,0.634396853146853,0.436233980983878,0.356716536686296,0.287672008607509,0.286494868197593,0.242790614365037,0.218720152817574,0.00850997988550209,0.119448832718975
"EIF3I",0.345839017735334,0.307893970288378,0.883680555555556,1.13063063063063,0.205357142857143,1.03810857053974,1.2416958041958,0.707937164117404,0.441827152634092,0.512996205900674,0.617514583179502,0.58149740283002,0.459885386819484,0.0276187529011295,0.281288397402141
"LCK",0.0231923601637108,0.0141275852024468,0.0223524305555556,0,0,0.00360864831233473,0.00273164335664336,0.00165357585779248,0.00107432755053318,0.0014723370519282,0.00214132762312634,0.00125380619738492,0.00286532951289398,0.000309453814018258,0.537563629980692
"HDAC1",0.288540245566166,0.0604427614331488,0.508463541666667,0.77027027027027,0.205357142857143,0.296438015243428,0.232954545454545,0.0787515502273667,0.224653827789273,0.209977914944221,0.286937901498929,0.314347125201505,0.223495702005731,0.0146216927123627,0.293224504124978
"MARCKSL1",0.753069577080491,0.117535683076027,1.06586371527778,3.22072072072072,0.383928571428571,0.596826878208119,0.138658216783217,0.115957007027697,0.111690275346172,0.207656152670027,0.701617071549878,0.805660039405338,0.153772683858644,0.0555469596162773,0.291030366859751
"RBBP4",0.394952251023192,0.14797553160501,0.564561631944444,0.774774774774775,0.392857142857143,0.761766993311557,0.69645979020979,0.470752377015296,0.635086742002228,0.633671215810635,0.740234807649708,0.625111946981909,0.378701050620821,0.0134612409097942,0.370896963314025
"YARS1",0.1193724420191,0.0831634139236819,0.282552083333333,0.337837837837838,0.142857142857143,0.335479856898429,0.395979020979021,0.25,0.29006843864396,0.278384959510731,0.246621871077309,0.228819631022748,0.149474689589303,0.00518335138480582,0.196857995436194
"RNF19B",0.161664392905866,0.124235362656569,0.624348958333333,0.594594594594595,0.517857142857143,1.07615492300513,0.518902972027972,0.509611409673419,0.73476046474614,0.530267852086755,0.736838219006129,0.907487014150098,0.175740210124164,0.415905926040538,0.183605406354222
"PHC2",0.0668485675306958,0.136323914943198,0.569769965277778,0.441441441441441,0.419642857142857,0.863835744283714,0.59604458041958,0.308805291442745,0.709573452172529,0.694093663287842,0.803662408624382,0.813182876589647,0.399235912129895,0.217778121615349,0.0738107776022468
"SFPQ",1.55115961800819,0.438246431692397,2.30013020833333,2.97297297297297,1.34821428571429,3.05509410483746,2.7111013986014,1.82947498966515,2.92686614674519,1.91596353134379,2.80432695857639,2.97572989432205,1.41404011461318,0.105987931301253,1.49631384939442
"PSMB2",0.202592087312415,0.261433148849403,0.550455729166667,0.972972972972973,0.392857142857143,1.04999222274071,1.25404283216783,0.658949979330302,0.634012414451695,0.790361855144685,0.600826995495828,0.429070392262225,0.415950334288443,0.0142348754448399,0.225732841846586
"AGO4",0.072987721691678,0.0732595397611419,0.302083333333333,0.603603603603604,0.357142857142857,0.286669777570384,0.285292832167832,0.328854898718479,0.7075441667993,0.632821790588369,0.434098796426198,0.594841483073616,0.155682903533906,0.129738511527155,0.123661576268211
"AGO3",0.690995907230559,0.226915234488785,1.49934895833333,1.46846846846847,0.741071428571429,1.87195520298647,1.77972027972028,1.17362546506821,2.50441667992997,1.38467636899032,1.8032932142066,1.97823750671682,0.670009551098376,0.179096394863067,0.983149025803054
"THRAP3",0.772169167803547,0.307602679871832,1.21299913194444,1.68468468468468,0.8125,1.60628402550941,1.65493881118881,1.10024803637867,1.56979150087538,1.23846197406422,1.43358192424131,1.41474117857783,0.802769818529131,0.176233947083398,0.832543443917852
"CSF3R",0.0238744884038199,0.0212642004078066,0.0193142361111111,0.00900900900900901,0,0.0190387307512832,0.0127840909090909,0.0101281521289789,0.615151997453446,0.439889008437624,0.895591818651702,2.51379186817123,0.0109837631327603,2.1678786941049,0.0250131648235914
"ZC3H12A",0.113233287858117,0.0311680745703466,0.0995008680555556,0.036036036036036,0,0.296002488722974,0.297421328671329,0.0708970649028524,0.23396466656056,0.162636615889914,0.317581038174703,0.391635321511732,0.056829035339064,0.0371344576821909,0.136036510444093
"MEAF6",0.205320600272851,0.153801339935916,0.3125,0.621621621621622,0.142857142857143,0.552029864675688,0.645869755244755,0.507234394377842,0.403947159000477,0.356305566566623,0.321789854537399,0.281927279240552,0.373447946513849,0.00959306823456599,0.233982797963841
"RSPO1",0,0.000291290416545296,0.000108506944444444,0,0,0.00314201275470524,0.000546328671328671,0.000723439437784208,3.97899092790068e-05,0.000283141740755422,7.38388835560806e-05,0.000179115171054988,0,0,8.77654906090925e-05
"MTF1",0.0879945429740791,0.0289833964462569,0.196831597222222,0.117117117117117,0.116071428571429,0.205724062840255,0.202141608391608,0.155436130632493,0.176508037561674,0.188968797780169,0.188067636417337,0.216998029733118,0.0754536771728749,0.063592758780752,0.100228190275584
"SF3A3",0.151432469304229,0.0916108360034955,0.352647569444444,0.531531531531532,0.142857142857143,0.431420127547052,0.408763111888112,0.297953699875982,0.299777176508038,0.296279517526474,0.299121317285683,0.298764105319721,0.21585482330468,0.0144669658053536,0.202211690363349
"RRAGC",0.143246930422919,0.0739877658025051,0.2255859375,0.198198198198198,0.142857142857143,0.330409083838855,0.426464160839161,0.346630839189748,0.4791500875378,0.484115748343621,0.371557262054198,0.26732939279957,0.16523400191022,0.0577131363144051,0.0751272599613832
"AKIRIN1",0.43656207366985,0.0766093795514128,0.380099826388889,0.387387387387387,0.294642857142857,0.491585005444082,0.505244755244755,0.273873501446879,0.508753780041381,0.391415142420296,0.616628516576829,0.659860290166577,0.276026743075454,0.0901284233328176,0.480077233631736
"MACF1",0.950204638472033,0.611272939120303,6.70366753472222,8.22522522522523,2.82142857142857,4.4181365686732,3.75590034965035,2.68695742042166,4.47115231577272,3.22855201313778,2.39496418814148,2.04289808346767,2.16427889207259,0.0874980659136624,1.48086712304722
"BMP8A",0.0177353342428377,0.00771919603845034,0.0277777777777778,0.0135135135135135,0,0.0452636490900607,0.0268793706293706,0.0118850764778834,0.034696800891294,0.0122317232006342,0.0303477811415491,0.0114633709475193,0.0348615090735435,7.73634535045644e-05,0.0230823240301913
"HEYL",0,0.0212642004078066,0.0009765625,0.0045045045045045,0.178571428571429,0.0584227718152123,0.00404283216783217,0.00310045473336089,0.00194970555467134,0.00198199218528796,0.00162445543823377,0.0015224789539674,0.220630372492837,0,0.00070212392487274
"PPIE",0.0791268758526603,0.092630352461404,0.125,0.31981981981982,0.0803571428571429,0.26909317156634,0.346809440559441,0.244212484497726,0.163337577590323,0.148026502066935,0.121981835634645,0.0804227118036898,0.186246418338109,0.00170199597710042,0.0874144286466561
"BMP8B",0.00613915416098226,0.0106321002039033,0.00130208333333333,0.0045045045045045,0,0.00737284181054596,0.0148601398601399,0.183030177759405,0.00592869648257202,0.00396398437057591,0.0123310935538655,0.00806018269747448,0.0143266475644699,0.000232090360513693,0.00333508864314552
"CAP1",0.496589358799454,0.360326245266531,1.17068142361111,1.67567567567568,0.964285714285714,1.20787058640535,1.56381118881119,1.12009094667218,2.69286169027535,2.95214904581233,2.41098722587314,2.38876947877485,1.22445081184336,0.539610088194337,0.57354748113042
"PPT1",0.109822646657572,0.130789397028838,0.323133680555556,0.355855855855856,0.160714285714286,0.463555762949137,0.451704545454545,0.320380322447292,1.4776380709852,1.43337674840025,1.63213468212361,1.22658069138456,0.24450811843362,0.0773634535045644,0.152185360716166
"RLF",1.08799454297408,0.193853772210894,0.964409722222222,0.981981981981982,0.616071428571429,1.92266293358221,1.85314685314685,0.958867300537412,2.24606079898138,1.40155161673934,2.29454330650521,2.58427368798137,0.731614135625597,0.285471143431843,1.16403370194839
"COL9A2",0.029331514324693,0.0133993591610836,0.00162760416666667,0.0045045045045045,0,0.0290247316845544,0.0251311188811189,0.00744109136006614,0.0064061753939201,0.00396398437057591,0.0095252159787344,0.0105677950922443,0.00955109837631328,0.00069627108154108,0.0118483412322275
"SMAP2",3.26603001364256,0.118555199533935,0.133463541666667,0.157657657657658,0.125,0.398164566806657,0.307036713286713,0.120504340636627,3.0883335985994,1.55801574268079,2.22993428339364,2.36234999104424,0.289875835721108,0.785161689617825,1.8677374056521
"NFYC",0.304911323328786,0.0865132537139528,0.341145833333333,0.5,0.25,0.300419972001867,0.333369755244755,0.22860686233981,0.658920897660353,0.566453366555298,0.696522188584509,0.750223893963819,0.197230181470869,0.148460467275259,0.263384237317887
"RIMKLA",0.00136425648021828,0.0030585493737256,0.0544704861111111,0.0045045045045045,0,0.00133768859853788,0.00906905594405594,0.00268706076891277,0.00378004138150565,0.0032844441927629,0.00206748873957026,0.000806018269747448,0.000477554918815664,7.73634535045644e-05,0.0058802878708092
"PPIH",0.100272851296044,0.0802505097582289,0.165147569444444,0.247747747747748,0.0982142857142857,0.238855187431949,0.259943181818182,0.198015708970649,0.167634887792456,0.165977688430828,0.160156538433139,0.084094572810317,0.138490926456543,0.00224354015163237,0.119097770756539
"YBX1",2.24829467939973,1.79944654820856,4.37977430555556,7.33783783783784,1.66071428571429,5.28660755949603,6.55572552447552,4.07565109549401,9.02359541620245,8.96251203352398,9.09340618769844,6.06627261329035,3.64851957975167,0.12440043323534,1.71212919080218
"SLC2A1",0.152114597544338,0.0317506554034372,0.0569661458333333,0.00900900900900901,0.0267857142857143,0.171970757505055,0.353583916083916,0.0240801984291029,0.06410154384848,0.170394699586613,0.223584139407812,0.133440802435966,0.0214899713467049,0.0106761565836299,0.0932947165174653
"TIE1",0.0034106412005457,0.0230119429070784,1.01161024305556,2.43693693693694,0.517857142857143,0.00195986934204386,0.00131118881118881,0.00196362133112857,0.00171096609899729,0.00226513392604338,0.00177213320534594,0.0015224789539674,0.00143266475644699,0.000386817267522822,0.00254519922766368
"MPL",0.00136425648021828,0.000291290416545296,0.0218098958333333,0.0225225225225225,0,0.00105770726396018,0.00120192307692308,0.000826787928896238,0.000437689002069075,0.000453026785208675,0.000443033301336484,0.000447787927637471,0,0,0.000438827453045463
